tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1771096356263756009',"RT @ODPP_KE: The DPP yesterday held a meeting with @DCI_Kenya  leadership led by Director Mohammed Amin to discuss areas of cooperation and collaboration to further the working relationship between the two institutions.

They discussed among others the aspect of prosecution led investigations that seek to strengthen collection of evidence, Money laundering cases, proposed joint trainings and workshops between investigation officers and prosecution especially on the ODPP policies to enable the DCI get to understand them and their implementation, challenges faced and possible solutions towards achieving the expectation of Kenyans of fair access to justice by all.

The DPP encouraged the DCI to embrace technology through digitizing their case files to enhance efficiency and accountability.

#HakiNaUsawa",en,Retweet,2,58,12,7,20651,2024-03-22 10:47:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJQyUN0XoAELJYe.jpg,https://pbs.twimg.com/media/GJQyUN3WIAAuhp5.jpg,https://pbs.twimg.com/media/GJQyUNxXgAA1nQ4.jpg,https://pbs.twimg.com/media/GJQyUN7XAAAc4ev.jpg"
'1770452407010336804',"RT @InteriorKE: Today @InteriorKE CS @KindikiKithure has commissioned and dispatched the first batch of equipment to support Operation Maliza Uhalifu, marking a significant stride in the fight against terrorism and organized crime. https://t.co/ppVqKm11Xp",en,Retweet,2,302,53,17,35121,2024-03-20 16:08:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GJHpB7KWgAAX31b.jpg,https://pbs.twimg.com/media/GJHpB7EXYAASinK.jpg,https://pbs.twimg.com/media/GJHpB7FW4AAnVyN.jpg,https://pbs.twimg.com/media/GJHpB7DWsAAhst5.jpg"
'1770522687678357569',"SUSPECTS IN A KAJIADO HOME ROBBERY ARRESTED

Two suspects who invaded a holding room where a newly-wedded couple was staying before embarking on their honeymoon in Kiserian, Kajiado county have been arrested.

John Mwangi alias Mankufa and James Mwandiki are believed to have https://t.co/po3EfRKjJu",en,Tweet,22,621,89,98,115473,2024-03-20 20:47:58,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GJIo-m-WsAA0czz.jpg,https://pbs.twimg.com/media/GJIo_ANXsAAs_pX.jpg,https://pbs.twimg.com/media/GJIo_khXwAIurCi.jpg,https://pbs.twimg.com/media/GJIpADxXIAAvmx5.jpg"
'1770522742497943900',"the sleuths to their hideout at Olooseos where some of the robbed items, including others believed to have being stolen in previous hot prowl burglaries were recovered.

The two youthful miscreants have since gained admission at a police lock up facility, as detectives heighten",en,Reply,0,57,5,5,22904,2024-03-20 20:48:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1770522747765924254',"pursuit of their partners in crime.

#FichuakwaDCI. Call 0800 722 203 any time 24/7 to share information with the police. This is a DCI toll-free hotline number that assures you of anonymity. Usiogope!",en,Reply,1,44,5,4,21670,2024-03-20 20:48:12,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#FichuakwaDCI,,,
'1770522738060406949',"enforcers from Kajiado West in a scrupulous manhunt for the mannerless felons.

Following crucial intelligence leads, the team hunted down two identified disciples of the gang, fishing them up within Kiserian township.

John and James were briefly interrogated, thereafter leading",en,Reply,0,48,5,3,10303,2024-03-20 20:48:10,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1770019783485870452',"WAR ON DRUGS HEIGHTEN AS POLICE MAKE MORE SEIZURES

As the nationwide crackdown on trafficking of narcotics continues, Muthara Police Station officers in Meru's Tigania East Sub-County last night botched a drug trafficking operation, after intercepting a motorcycle rider with a 30kg stash of Cannabis sativa.

In the 1am incident, the rider ignored orders to stop and revved on, before a gunshot that rented the air interfered with his balance forcing him to abandon his tools of trade and scampered on foot.

The motorcycle reg. no. KMFT 893P make Dayun was impounded, alongside two gunny bags containing 6 bales of the illegal herb.

Elsewhere in Nyamira's Borabu Sub-County, police based at Matutu Police Station who had mounted a snap roadblock along Keroka - Sotik highway seized five sacks of the same drug, in an operation that left a man and a woman in police cells.

In the operation spearheaded by the area Sub-County Police Commander, a Nissan Tiida https://t.co/vT1k5izswx. KBY 435M driven by Samuel Omondi Audi, 29 in company of Judith Kerubo (also 29) was flagged down, and upon search the cargo estimated at a street value of Sh5 million discovered.

The suspects were immediately arrested and prosecution processes have been instigated.

This operation underscores the nationwide campaign against abuse of and trafficking in illicit drugs and narcotics, championed by H.E the Deputy President & the CS Interior given the scores that have so far lost their lives to the drug menace.

Meanwhile, members of the public are encouraged to continue sharing information on traffickers, and to disengage from any drug-related activities or trade to avoid confrontations with the law. 

#FichuakwaDCI. Call 0800 722 203 to report anonymously. Usiogope!",en,Tweet,42,828,150,318,240698,2024-03-19 11:29:36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GJBflIOXYAASEGV.jpg,https://pbs.twimg.com/media/GJBflvmWwAAFC3D.jpg,https://pbs.twimg.com/media/GJBfmX8XwAA9uCj.jpg,https://pbs.twimg.com/media/GJBfm5rXwAAN5z8.jpg"
'1769815815711281469',"SECTION COMMANDERS, SERGEANTS COMMENCE TRAINING AT GSU MAGADI FIELD CAMPUS.

The Director DCI Mr Mohamed I. Amin, flanked by the Commandant GSU Mr Eliud  Lagat and other senior officers from the DCI and GSU today officiated the opening of Police Constables to Corporals and https://t.co/oYImNQbEZQ",en,Tweet,6,253,39,10,88708,2024-03-18 21:59:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI-mDidWMAAmPw8.jpg,https://pbs.twimg.com/media/GI-mDkjXEAAghTT.jpg,https://pbs.twimg.com/media/GI-mDnGXIAE32N2.jpg,https://pbs.twimg.com/media/GI-mGKeXgAAjHkv.jpg"
'1769816190191317288',"Deputy Dir. Logistics Ms Marion Shako, Personal Assistant to the DCI Mr Lawrence Some and Dir. Liaison &amp; Corporate Communications Mr John Marete.",en,Reply,1,26,2,3,19053,2024-03-18 22:00:35,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1769816698801017246',https://t.co/xzxbOH6Pvy,zxx,Reply,3,59,4,2,19339,2024-03-18 22:02:37,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI-m5j0WYAAP_fX.jpg,https://pbs.twimg.com/media/GI-m5nhX0AAIXbO.jpg"
'1769731759426458003',"HUNT FOR FOREST GUARD IN DEFILEMENT CASE

Police in Tinderet, Nandi County are hunting down a Kenya Forest officer reported to have grabbed a 16-year-old girl while she fetched firewood at Kipkurere forest yesterday, before dragging her to his house where he defiled her.

In the report booked at Meteitei Police Station in Tinderet Sub-County, the forest guard identified as Nixon Mwangi is said to have chased away a group of girls from the forest where they were picking fallen wood debris, catching up with the unlucky Form II student from a local school.

Girls who managed to escape are said to have informed the mother, who sought the help of other Kenya Forest officers in locating the house of the suspect. When they finally got to it, the suspect is said to have fled leaving behind the victim.

The girl was rescued and escorted to hospital for medical attention. Pursuit of the suspect is ongoing.",en,Tweet,3,120,23,22,55668,2024-03-18 16:25:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1769699698875445658',"DELVING IN THE UNDERWORLD OF THE MOST INFAMOUS GOLD SCAM SUSPECTS

From the most recent seizure of Sh151 million worth of sand at the port of Mombasa declared as tantalum minerals, to crushed Tri-Circle padlocks and over Sh2.85 billion botched mega gold scam by Nairobi's most https://t.co/IjeLWDaGyg",en,Tweet,80,595,153,90,149511,2024-03-18 14:17:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI88d4BWsAAahm7.jpg,https://pbs.twimg.com/media/GI88e9_WQAAUum2.jpg,https://pbs.twimg.com/media/GI88d8HXoAA1NlP.jpg,https://pbs.twimg.com/media/GI88fVjWkAACMIS.jpg"
'1769699823601500573',"in the world of scam, their criminal history and list of cases they are battling in the Kenyan courts are paraded.

Do not miss out on this read as we seek to enlighten individual merchants, corporates and the international community on the prevalent crimes being orchestrated https://t.co/AmVjxmlW6P",en,Reply,9,114,17,11,39155,2024-03-18 14:18:12,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI88jrWWQAAoP9L.jpg,https://pbs.twimg.com/media/GI88kHoWUAA9W3Z.jpg,https://pbs.twimg.com/media/GI88kHkXkAA5Mtk.jpg,https://pbs.twimg.com/media/GI88mYaWMAAgBHj.jpg"
'1769699883403923686',"by well-organized criminal rings, while pointing out measures being adopted by specialized teams in the DCI to stifle the practice. https://t.co/QJchYY55fE",en,Reply,6,70,12,6,32380,2024-03-18 14:18:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI88n1nXYAEdGgn.jpg,https://pbs.twimg.com/media/GI88oXbWcAARF-f.jpg,https://pbs.twimg.com/media/GI88p-JWcAApsto.jpg,https://pbs.twimg.com/media/GI88qjyWsAA2jIF.jpg"
'1769699753414017153',"dreaded 'Wash Wash' hoodlums, The DCI highlights major cases in the past one year while providing the crucial indicators dealers must to look out for to avoid being scammed.

In the upcoming comprehensive feature published in the 9th edition of The DCI magazine, notorious faces https://t.co/TuNbpIEm01",en,Reply,1,68,13,3,20620,2024-03-18 14:17:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI88gVOW4AAN7az.jpg,https://pbs.twimg.com/media/GI88gn_XcAAFjRq.jpg,https://pbs.twimg.com/media/GI88goAXIAA2Jmt.jpg,https://pbs.twimg.com/media/GI88iVdXoAAMsgf.jpg"
'1769664925134106887',"FOR THE AVOIDANCE OF DOUBT

Do not experience sleepless nights over the meaning of ""Brief Interrogation"". 

Interrogate - to ask questions of (a person), sometimes to seek answers or information that the person questioned considers personal or secret. (courtesy of Google)

That's all 🤝🤝🤝.",en,Tweet,37,701,99,231,218344,2024-03-18 11:59:31,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1769661004823065073',"DEAD END FOR HELL-BENT MARIJUANA TRAFFICKERS

From Toyota Kenya's description, the elegance of Land Cruiser Prado, sleek shape and its imposing grille affirm its powerful and statutory image.

Maybe, it's this magnificient description of the machine that convinced Daniel Okoth and Erick Ombima that they had the perfect vehicle to sneak 300kg of Marijuana into the country from one of our neighbours. Unbeknownst to them, no level of elegance could beat police intelligence networks.

In the company of two men, Daniel Okoth was entrusted to chauffeur Sh9 million worth of the banned sustance to Kenya through Nyametaburo route and later join Isebania - Migori highway at Mabera.

Confident of a successful mission, the trio who drove at breakneck speed approached Karamu Bridge area, unaware that the In-charge of Isebania Police Station who was privy to the itinerary had led his troops in laying an ambush.

Bumping into a police roadblock that provided a safe distance to pull over for a search, the driver opted to drive past the officers nearly running over one of them. But with their 40th day at nigh, three well-calculated rapid shots from an AK47 benumbed his accelerator foot, prematurely terminating their journey.

During the rumpus, one male occupant scampered off like a terrified rat into the thickets, but Okoth, Obima and their drug haul stuffed in the KCL 532E Prado were rounded up. The prohibited cargo numbered 6 gunny bags.

As the two suspects cool their heels at a secure room within Isebania Police Station, pursuit of the escapee is ongoing. 

Meanwhile, members of the public are encouraged to continue sharing information on traffickers, and to disengage from any drug-related activities or trade to avoid confrontations with the law. 

#FichuakwaDCI. Call 0800 722 203 to report anonymously. Usiogope!",en,Tweet,57,1107,190,347,225110,2024-03-18 11:43:56,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI8ZSyFXwAAHhxB.jpg,https://pbs.twimg.com/media/GI8ZS2dW0AAS02A.jpg,https://pbs.twimg.com/media/GI8ZS-UXUAAZhF3.jpg"
'1769254537150300292',"TWO MORE CRIME ENABLERS OFF OUR STREETS

Dandora Phase IV and the entire Eastlands is breathing a sigh of relief following the arrest of two individuals connected to the murder of an innocent young man on Thursday, March 7, 2024.

Following a brief interrogation of two key suspects in the murder most foul, detectives based at DCI Starehe have arrested Malcom Omondi Odhiambo of MJ Investments and Justus Muema Mutungi of Neema shop in Dandora Phase IV.

This is after painstaking investigations led sleuths to Malcom's business shop where the victim's mobile phone earlier robbed by the perpetrators of the evil act was taken, and later sold out by him to Justus who was arrested in its possession.

From the shops of the two suspects, a total of 95 assorted mobile phones believed to be stolen property were confiscated. 

The operation to keep our streets safe continues.",en,Tweet,25,522,124,81,193945,2024-03-17 08:48:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GI2nnmBWYAEkecC.jpg,https://pbs.twimg.com/media/GI2nnvUWsAACOl2.jpg"
'1769064248460668961',"FIGHTING FOR SOBRIETY

Four suspects including three Nigerian nationals have been rounded up in an ongoing crackdown on drug traffickers and peddlers in Nairobi, a joint operation being spearheaded by Anti-Narcotics and Transnational Organized Crimes detectives. https://t.co/fN6qzOhgfW",en,Tweet,36,580,123,87,153819,2024-03-16 20:12:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GIz6hZfWkAEI3XW.jpg,https://pbs.twimg.com/media/GIz6hcEW8AEIwxL.jpg,https://pbs.twimg.com/media/GIz6jGBWMAE-CFd.jpg"
